x,y,pop
4570,3665,1649
5640,2055,0
5755,1925,85
5635,2480,3737
3980,3180,1986
4790,3360,3074
3305,1700,232
4980,4280,804
4565,1670,101
3555,2115,1083
4730,4515,35
4200,1930,497
4725,4940,0
4715,3185,766
5605,2850,876
5655,2240,10
5070,5350,0
5025,4710,0
4055,3240,14951
4995,3135,757
2865,1730,135
3590,2215,35
4345,2535,1646
5065,3885,19
5290,3155,502
4785,1895,52
5255,2495,0
4945,4180,0
5260,1965,40
4010,2425,40
4230,2560,11200
5475,2190,0
3030,2295,226
4700,4765,0
3340,1800,35
4960,5190,0
4645,2590,887
5220,2560,365
3575,2315,504
5125,3290,1776
4135,4050,0
5265,2595,98
4775,3460,211
5005,4510,38
4405,4250,12
4950,4210,100
2880,2395,319
3570,2455,1430
5295,2570,1677
5640,2165,0
4080,4240,42
4365,2735,4797
4725,2520,666
4590,1670,1576
5065,4000,154
4555,3215,224
3060,1940,0
5220,3670,27
2820,1795,0
3380,1975,0
4045,2700,1490
3905,2790,326
4465,2970,4132
4550,4465,3028
4550,4575,0
3900,2265,446
5575,2430,0
3385,2165,207
3515,2935,1403
4955,5390,0
3805,2555,1228
3805,2665,3114
4230,4430,189
3025,1840,0
5285,2700,0
3345,1875,0
4475,3285,669
4545,2900,741
3940,2890,174
3400,2065,268
5680,2680,5824
5680,2790,589
4590,3315,494
5060,4920,14
2935,2095,0
4430,3250,184
4575,4750,0
4755,3150,802
4760,2620,2430
4080,3130,17100
4420,3590,4440
4010,2975,1956
4645,2480,15
4745,2830,3009
4970,3300,1925
4925,5090,0
4560,3015,5724
6455,1650,1071
4085,2985,2046
5225,4845,0
3700,2240,68
3255,2290,72
3770,2275,8640
2880,2285,451
5055,2905,653
4165,2915,772
4050,2500,6
3555,2665,764
4975,3485,427
4535,4125,0
3310,2155,26
5090,4000,7
5645,2690,1834
5590,2770,2398
3410,2390,15
4265,2495,71017
4385,3375,1037
4605,4275,10
4900,3475,1001
5025,4820,0
4050,3265,8753
3985,3040,1468
4235,1865,42
4080,2800,363
4395,3475,551
3590,2765,657
4945,2855,16
4050,4265,0
5725,2620,0
4500,4740,0
4405,3250,1453
5080,4340,1271
3325,2780,1547
3870,2630,109
3150,3405,485
3275,2050,18
4760,5255,3
5265,1940,132
3475,2075,12
4015,2400,1616
5040,3500,772
3085,2330,37
3315,1800,1965
4755,4800,0
3960,2540,2227
4030,2850,115
3925,2550,959
3765,2150,0
4900,4475,198
4430,4250,0
4480,4085,0
4595,4400,4
5095,3745,682
3500,2420,586
3825,2315,5381
4785,3010,6300
5320,2805,2143
5050,3710,197
5455,1660,55
4725,5155,0
3035,1940,0
4575,3640,1514
4105,4305,15
4575,4295,0
4715,2970,775
4210,3900,405
4205,2120,23
4545,3665,313
4525,4025,711
3050,2055,59
4555,4990,0
4580,3765,94
4475,2520,14542
4560,4125,3
4055,2800,1171
5775,2455,269
3000,1665,96
3745,2275,2354
4190,2915,18438
4430,3140,6197
5240,3430,14
4945,3300,1477
4945,3410,707
4075,2885,2923
5045,5350,0
5050,4820,0
3805,1900,0
4080,3240,5135
5270,4060,445
4855,3500,2286
5065,5000,0
4015,3055,6373
4020,2525,973
3925,2440,2467
4735,2620,442
5235,1965,0
3055,1700,916
4515,2925,410
4955,4280,10
3370,1875,0
2990,2070,23
5700,2445,371
3840,2655,41
4570,2900,854
3565,2215,0
4095,2535,35
4565,3315,331
5410,2715,1218
4500,3630,516
5310,3810,243
4205,4430,156
5015,4610,373
4750,5045,0
5645,2580,1565
5590,2880,115
3410,2280,0
4220,2460,16228
4910,3025,5685
4400,2510,97
4985,3035,4062
4490,2970,622
3545,2455,694
4355,2635,64
5205,3220,1035
5110,5085,0
3580,2555,514
4390,2735,1853
4050,3155,3542
4720,4415,992
2875,1830,0
4795,1995,2923
5485,2290,283
4680,1580,12
5490,1760,9637
5780,1490,83
3430,2040,0
3350,1900,659
4045,4140,1872
3240,3430,639
5075,3985,68
4975,4595,578
3870,2740,84
5665,2340,132
5295,3680,235
4040,2400,0
4555,4875,129
4535,2800,3359
3160,3505,702
4045,4025,13089
3815,2765,276
4375,2945,1691
3485,2955,813
5230,2770,965
5110,4320,35
4220,4330,0
5905,1685,0
4540,4365,0
5205,2665,254
4565,3425,502
3010,2325,75
3710,2340,310
2820,2350,368
5040,4265,181
5400,2615,4365
5620,2860,554
4455,2870,3573
4730,2870,478
2830,2010,127
4715,2420,0
5275,2600,113
4415,3355,1589
3195,3555,770
3985,2375,162
4070,4140,237
4265,3050,935
5535,2355,370
4200,2585,53
4660,3805,2
4970,2745,6460
3045,3480,334
4720,1985,9666
4005,2625,357
3015,1740,6848
3335,1775,8
3530,2830,2690
5065,4440,16
3860,2415,1080
4575,4200,0
3505,2725,2708
5245,4060,18
4415,3350,234
4440,3350,283
5250,3530,1
4535,2910,1528
4560,2910,595
3335,2880,2784
5055,4895,69
5080,4895,92
2835,1755,3830
5390,2835,5321
4515,5030,195
5060,5025,0
3815,2655,416
5230,2660,476
4990,4490,3
4950,5090,0
3300,1725,0
4025,3265,5483
5200,3245,1140
5295,3130,299
4180,3920,63
3090,2130,104
5615,2165,562
4940,3000,4341
5090,4440,48
4965,4385,15
3585,2530,389
5035,2705,383
3530,2835,506
2940,1790,4
5255,1840,0
4890,2935,2360
3045,2255,0
3320,2255,23
5655,2790,1462
4645,4460,22
5035,4920,59
4290,3160,1250
4705,1645,100
4225,1765,5
2950,1890,0
3175,1915,0
4890,4915,5
5710,2545,0
5380,2735,734
4560,2800,1449
2880,1630,0
4380,4505,540
4860,3070,1527
4575,3415,6
3040,1740,1956
3360,1775,237
4080,3015,6572
3865,3045,5269
3565,2765,212
4620,4175,359
4030,2625,164
5650,2380,847
2885,1930,0
4810,2680,720
4025,3155,19996
4310,3365,2944
2805,2010,280
4465,2420,8280
4740,2420,192
4290,2495,24591
5055,4890,3
4415,3245,284
4705,2870,1485
4730,1535,4712
4730,1645,18
4985,4140,1
3870,2515,2778
5280,1840,44
4590,3865,154
3370,1870,69
4065,2675,710
4065,2785,2987
4670,4460,0
4565,4650,0
4590,3425,742
3325,1900,11
3950,2440,83
4340,2900,2182
5585,2530,2500
4260,3735,323
4155,3925,111
4670,2040,1802
4790,5230,0
4255,4265,0
5065,4445,17
4545,4775,5
5550,2695,746
3070,3480,399
3950,3000,230
4450,2345,2095
5260,2525,11
4795,2550,5162
3400,2180,14253
4210,2360,1699
4920,3125,547
4815,3315,1730
4740,4840,0
3260,2090,18
2900,2270,7
4810,2570,1326
5620,2750,982
4550,4025,3703
4495,4160,6
4525,5020,27
4075,3995,14265
4625,4705,16
5605,2410,0
5240,1765,50
4930,3450,705
4510,3730,20
5320,3910,274
4275,1940,0
5285,3580,37
4480,2870,6865
4795,3110,1580
4965,4495,297
3585,2640,2019
4945,2745,4627
3535,2355,1086
5655,2680,493
3250,3530,1205
5415,3800,11
2855,2395,376
4735,3385,720
4655,4010,228
4580,4990,0
4685,5190,6
4880,4155,0
5625,2380,674
4240,2770,1306
4780,3260,1194
4500,3635,114
5250,2865,0
5025,3710,152
2925,1890,0
4565,3865,8542
3350,2115,294
4740,5055,0
4795,2660,476
5440,2030,322
3210,3680,205
5020,4960,0
3320,1695,323
4915,3000,35808
4560,4120,320
4985,2820,1519
4650,4815,4
5400,2180,9
4320,2700,482
4130,4305,159
4965,5050,0
4710,2995,1249
4275,4465,561
4975,4590,926
5030,5275,0
4445,3880,2666
4085,4100,54
5095,4305,36
4755,1715,849
5260,2520,0
4865,2935,1822
3070,2255,223
4425,2345,2922
3180,3475,3165
4455,4085,110
4670,4350,539
5345,3745,151
4525,3810,88
5365,2835,61
3860,2965,1187
4355,4505,9
3065,2130,0
3945,3080,7216
4480,4080,3
3950,2550,2513
4075,2335,834
4775,2350,20
4055,3015,386
4990,4385,21
5290,2045,376
5245,2740,442
5225,3530,143
4335,3540,0
1835,1210,0
4955,3285,678
4555,4325,0
3235,2090,0
4595,2735,5
4780,3150,1505
4350,3990,0
4025,2500,2330
4440,2795,9468
4360,2985,9450
4520,4940,0
4030,3300,1350
4595,4950,0
2885,2145,117
4520,2725,445
4540,5030,12
3200,3355,404
4200,4455,0
5010,4635,91
3830,2665,81
4625,4815,0
4490,2420,925
4210,4115,0
4720,4965,0
4455,4080,80
4275,2155,4810
4910,2810,1639
4395,2710,0
3845,2515,290
3345,1980,0
4090,2675,5824
2855,2285,497
5080,2905,2577
2860,1755,0
4835,3070,1404
5215,3870,434
4945,4290,51
4470,3880,323
4980,5390,0
5075,3435,301
5430,2480,2997
3415,2140,1
4435,2670,168
5225,3420,202
4550,4570,0
4980,3175,938
3890,2485,647
4045,2705,808
3135,3505,164
5415,2030,244
3495,2505,1547
3835,2965,964
3970,3080,12146
5240,3870,17
4535,4120,11
3925,2990,2513
5205,2770,119
3700,2790,394
5030,4510,119
5175,4780,0
5725,2625,0
5370,3745,0
3000,3330,1263
2900,2160,128
5100,4770,37
5560,2355,646
3920,2690,572
5005,5275,0
4795,4975,0
4720,2545,777
4985,2930,3354
4705,4515,8
4650,4705,0
3310,1940,3
2975,2170,530
5230,4535,125
3385,1950,18
4525,4465,92
5085,4755,54
4795,2555,1166
4530,3935,104
4265,3160,2806
5220,3120,551
4285,4125,291
1140,2540,796
5000,3425,866
3325,2115,187
4455,3430,1233
5235,2525,107
3225,3530,621
3170,3720,0
4925,4210,0
5090,3885,178
4645,2040,3094
4215,2770,14875
4415,2795,1934
4990,4495,140
3505,2835,2490
5255,4710,27
4570,4775,0
4235,3735,698
4180,3925,30
4360,3540,559
4015,2950,4274
4980,3285,1198
4700,4215,296
3855,2840,14431
5280,2495,0
4760,3385,270
3095,1875,91
4375,2835,247
5205,2660,1276
790,995,3944
3350,2005,0
1610,1105,214
3560,2355,363
4370,2535,2092
4840,3315,679
4550,2150,1309
3500,2970,1124
3830,3110,7339
4490,3075,1390
4905,3450,3267
5080,4890,7
5740,2405,434
4935,3205,3842
4910,2920,212
4295,4450,78
3530,2725,874
4000,2325,248
3925,3000,317
3345,1870,0
4090,2785,1085
4645,4350,0
4590,4650,0
4770,4700,4
4715,4840,0
4290,3050,2740
4065,3340,1435
4470,3770,301
4765,5230,0
5405,2480,1739
5075,2670,67
4460,2670,3610
5085,4750,45
5265,3150,612
3510,2525,668
5200,2795,410
2825,2210,5921
4445,2220,1374
4380,2630,0
4065,3235,2041
5280,4710,1
4725,1965,82981
5475,2625,1204
5750,2625,605
4945,4185,4
4625,4150,24
4930,2895,698
4445,3330,8397
4850,2965,5111
4150,3945,0
3085,2335,0
2800,2035,282
4560,2250,3292
3040,2300,465
3965,3285,925
5115,4395,994
4995,4470,0
5200,3905,91
4330,3565,836
5645,2585,0
5075,2780,1671
4315,3115,570
4340,3115,3487
4610,3970,31
4460,2560,5167
5270,2740,287
3890,2595,430
5200,2685,316
3190,3575,659
4950,2545,269
4265,3710,354
4745,1615,56
4065,3345,5855
5555,2555,4785
4520,5045,1032
4480,2320,54
4075,4095,30
4560,4670,27
4705,4080,685
6390,1625,107
4230,3985,12
3535,2700,514
3560,2700,524
5035,4465,47
4365,3400,1065
3305,1795,255
3330,1795,3
4795,1900,1320
5225,2970,198
5265,4260,0
5670,1475,0
6480,1655,0
4700,2890,57
4510,4385,0
3165,3575,512
4770,1615,179377
5050,2495,0
4520,4045,705
4740,4180,920
4085,4195,0
4360,4195,699
4870,2615,245
4305,3015,1790
3500,2975,750
4750,1965,2734
3375,1730,21101
4550,3810,186
4695,4185,1863
4970,4185,1
5150,4605,78
4470,2220,1245
5095,4300,121
5645,1475,1232
4445,3220,2139
5060,4465,0
4390,3400,1944
5715,2405,151
4015,2955,5231
4290,1840,217
4975,2830,68
4650,4150,167
6365,1625,194
3325,2005,0
3915,2895,334
5440,1580,89
5250,3075,411
4965,2620,718
5250,2970,0
2915,2240,1717
4355,2630,52
4355,2740,1601
3710,1890,0
5165,4680,338
5600,2550,2098
4720,2100,1237
4120,4090,24
4720,2540,945
4035,2605,4832
3035,1945,0
4545,4220,0
4940,2995,39349
4430,3145,1217
4425,3570,712
5620,2310,1803
5240,4085,63
4615,2180,242
4925,2545,456
3535,2810,439
4635,4250,43
4645,3905,30
4580,4320,0
4240,3535,992
4460,3670,5338
5050,3715,184
4835,2515,3934
5045,4015,89
3570,2910,1025
4595,3845,552
5235,2520,436
5510,2520,1563
5680,1685,7
3520,2625,1905
4925,3105,1805
5150,4495,42
4240,3975,0
5150,4055,294
4430,2145,1067
4530,3930,413
5000,4530,79
2710,2005,1668
2930,2140,16
4530,4145,4
4775,4775,0
3700,2900,1956
4905,3455,511
4990,2620,8462
3420,2385,84
4315,2900,2765
4225,3635,172
5155,4580,8
5610,2650,314
4700,3450,305
5685,2660,94
4840,3865,139
1115,2540,0
3745,2935,3679
4390,2840,1301
4825,3415,1065
3975,2275,4254
5215,2760,22
6455,1655,276
5545,2455,15
4025,2505,1553
5060,2705,21797
4795,2005,14678
4555,4320,0
5535,2795,6
4040,2955,16905
5035,1940,1864
5240,4635,74
5810,2675,0
3595,2745,1037
5050,4365,139
4495,2495,23330
5075,4540,51
5395,4575,9
5035,2595,92
4405,3145,644
5580,2555,2448
3240,2875,1345
4950,3105,3687
2975,1725,0
3370,1980,543
3050,2400,868
5070,4015,6
4060,2605,165873
3875,2695,183
4295,2470,28363
4330,3015,4467
4960,2645,94
4385,4480,132
5325,2000,0
4710,2990,3397
4200,2140,0
4535,4670,0
4420,3595,1034
4075,3990,44562
5420,2380,505
3505,2830,2525
5155,4470,109
3355,2185,0
4800,2580,767
3570,1800,23719
4765,5235,0
5785,1790,626
4915,2995,13752
4745,2375,101
795,970,318
5175,4230,4154
5695,2320,122
4825,3525,2702
4435,3120,1571
2815,2110,1174
3380,2185,0
4190,2365,110
5025,4365,10
3735,2170,308
4470,3220,943
4205,3985,0
5035,4025,36
5455,2865,504
4730,4080,473
4570,4770,0
3405,2045,91
3340,1895,143
3785,3115,1740
5320,4565,0
5340,2450,889
5035,5025,0
5685,1660,0
4440,2245,1992
4420,2940,989
4610,3860,132
4175,4335,45
4100,3010,984
3010,2320,11
4930,3455,547
5020,3735,31
4040,4160,2982
4585,2085,1279
4935,2645,262
5190,2810,10343
4800,2470,18
4915,3005,7613
4875,2480,0
4815,3865,14478
5620,2200,539
4710,3000,1006
4535,2250,27
3015,2300,0
4545,4770,0
4090,3235,2958
3215,2325,1
4660,4250,72
4125,3945,33
4670,3905,15
5365,4500,407
3895,2345,2463
5560,2795,998
4040,2845,60830
4225,1760,338
5125,3840,18
4995,4360,92
4770,2375,234
5125,4495,43
4320,3465,20804
4395,4030,258
5315,2450,766
5065,4990,5
4510,2075,17409
2850,2210,1035
2800,1820,1149
4685,2765,247
3485,2290,6575
4295,2580,4
5705,2745,207
4510,3735,751
5190,4680,85
6425,1675,0
5100,4220,310
5215,4085,43
5010,4630,550
5565,2105,809
4255,2390,44
4505,3930,667
4380,2740,1764
5380,3840,431
4775,2355,193
3865,3155,4728
4600,5085,0
4790,5235,0
4875,2590,171
4450,3570,2711
4275,2150,3817
4215,3535,225
5025,3715,594
4860,2515,593
5215,4635,0
4265,1840,0
3545,2910,3581
3850,2310,9174
4090,3345,50782
4280,4265,0
5090,4445,1
4470,3330,256
5650,2385,1407
4640,2180,4091
2720,2105,0
2940,1680,296
3750,1860,2440
2920,2040,199
4420,2485,3326
5230,2665,7
4920,4350,29
4510,4495,18
3075,1675,1450
4585,3745,117
5515,1715,0
4250,3635,1966
5060,3815,569
3995,3260,81837
4415,2245,176
4085,2435,68
3930,2795,373
4510,4840,0
5700,1680,6
5190,4130,1436
3915,2345,1976
5000,2660,1336
3890,3045,2589
4965,3385,71
2915,1680,169
3365,2285,176
4660,4910,0
4265,4365,0
3130,1770,232
4900,2715,0
3735,2725,19
4570,2905,634
4635,4805,3
3125,3400,1340
4635,3695,301
5135,4705,50
3680,2905,1380
4535,3910,2065
2795,2115,6672
4140,4405,0
5355,3845,374
4015,2290,40
4675,5095,0
3240,2325,48
3940,2340,11
4280,2395,240
3460,2460,4144
3460,2570,3991
3885,2795,335
4330,2910,1343
5800,2575,0
2985,1825,5925
5410,2280,3912
5250,4735,3
4140,3295,38
4610,3310,268
4940,3005,4435
5040,5375,0
3340,2015,0
2875,2040,3
3410,2285,260
3850,2865,487
3360,2880,193
4595,4055,239
5305,4665,0
3125,3405,460
4885,3455,1673
5040,5370,0
3835,2415,177
5290,1940,0
5675,2560,2012
3890,3155,0
5110,3215,2026
4785,4875,2
2915,1790,0
4265,4475,213
4290,4475,0
4965,4490,139
4635,4915,0
4660,4915,0
4185,4435,726
4315,2555,77
5125,2735,2210
4675,5090,0
5290,1945,125
3965,2520,1577
4725,3280,53
5180,4470,33
4555,3765,73
3050,1840,0
4255,2395,144
4060,3365,1548
2875,2045,30
4265,2055,528
5620,1645,895
5070,2805,2282
4460,3120,3102
5275,3915,89
4550,5130,0
4115,3295,7174
5205,3770,324
4900,2710,445
4920,4460,232
4495,3050,3022
5215,3430,29
4585,5060,360
4430,2695,0
4040,2290,0
5330,2350,21
4320,4020,63
4505,4145,0
4265,2050,126
5165,4130,13424
4405,2695,1765
4850,3415,917
3085,1775,34377
4325,2655,0
5035,3815,141
5225,4735,55
5255,2840,876
4955,4390,26
4305,2910,2071
3840,2765,5150
4990,3385,990
3725,1860,3001
3390,2285,302
4175,2465,112
3290,1945,0
4645,3245,19
4290,4365,0
3760,2725,145
4545,2905,12
4660,4805,0
4175,3020,1995
5075,5100,0
5180,4580,1328
5115,3740,62
3915,2340,5269
4380,3395,430
4830,4870,0
4035,3365,30
5140,5060,0
3930,2790,717
5150,2735,2123
5265,1945,0
3215,3430,1222
5060,3810,143
4105,4190,24
2840,2110,473
5570,2455,0
4050,2505,0
2785,2015,246
4395,4580,171
3865,2940,364
4520,3835,241
4600,3760,1883
4050,4260,93
4685,2875,103
3740,3080,896
5010,3525,0
5230,3770,7520
4585,4300,0
3825,2865,443
4750,4945,0
4585,3190,475
5100,3665,335
4520,2175,1729
4445,2770,32152
4600,4320,0
4305,2800,1889
4345,4295,36
2965,2070,857
5275,2695,3
4645,3355,308
3735,2835,2730
5835,1745,0
5380,3845,141
4275,4025,99
5085,4205,277
4280,2390,459
3955,2970,1562
3445,2120,0
5365,2285,607
3025,2400,5917
5090,4990,0
3860,2410,1156
4660,3695,1048
5015,5375,0
5660,2485,0
3050,1845,0
3000,2220,745
3600,2660,2209
4410,2840,2521
4495,3160,335
4405,3140,1182
5215,3320,63
4430,2585,991
5240,2765,1210
4710,4315,46
4930,4450,1459
4230,2120,210
3940,2345,1
4520,4595,5
4485,4060,65
3850,2315,5453
4205,4435,1446
4905,4450,28
5365,3940,0
5065,4995,14
4410,4050,210
3175,3675,85
3055,3580,1169
3890,2940,1234
4445,2775,57934
3255,3510,3865
4845,2615,1055
5635,1720,942
5280,2840,538
4980,4390,46
4910,1815,382
5670,2140,0
4740,2970,1076
4340,2555,251
4735,5255,0
3595,2635,1242
5240,2870,0
4715,4290,0
3520,2620,786
4750,3285,970
3220,3675,50
5075,4650,15
4695,2425,540
4595,3840,389
3090,1920,0
3315,2015,0
3685,2220,157
2905,1585,664
4620,4835,0
4725,4945,0
5515,1710,0
4850,3525,14711
3000,2225,0
5355,1970,0
4610,4075,791
3315,1895,996
5155,5030,0
4455,2320,195
5265,2500,844
5290,2500,2034
4595,2185,0
4390,2730,1647
5480,2865,0
4290,3710,1755
3875,3145,2516
4390,4605,57
5215,2870,1173
3035,2155,693
3980,3185,34213
5465,2525,767
5490,2525,6510
3825,2860,441
3850,2860,304
4955,4285,285
5025,3050,7609
3315,2010,0
5115,5060,0
3800,3135,10462
5340,3765,3
4750,3280,1245
5140,3740,1220
4615,5160,45
4950,3100,901
4725,3175,373
4815,5185,0
5225,3075,470
4495,4820,0
3610,2210,0
5000,4640,0
4105,4195,0
4695,4845,0
5595,2630,237
4685,3430,283
3905,2795,145
4530,2825,646
5290,3150,647
5000,4535,51
4795,2000,3031
4365,2840,933
4800,2030,24
3270,2190,0
2000,1015,3451
4420,3045,494
5000,5295,0
3025,1845,0
3570,1805,2339
5075,4545,60
795,975,1982
4495,3055,4793
3635,2595,509
5045,2805,2809
4535,4675,0
5090,4995,0
3080,3580,374
3955,3185,4133
4580,3215,223
4560,3910,138
4980,4285,232
3355,1975,0
3340,2010,0
5265,3155,1316
3150,3400,438
4975,2720,916
5660,2480,155
5025,2495,685
4205,2560,0
5240,2760,1333
4715,4180,7
4750,2520,1363
3655,2905,1003
5105,4640,21
5105,4750,0
5635,2485,4025
3520,2730,583
4330,2800,5412
4750,3175,460
4370,4295,0
4840,5185,0
5125,4055,475
4720,1435,37398
4610,3420,0
4640,5160,27
4065,4340,24
4530,2935,4045
5085,4200,152
4405,2585,3615
5215,2765,2558
4365,2730,1859
5175,2910,5901
5795,2655,0
3330,1700,1854
2905,2140,0
4510,5055,81
4570,4220,1569
3075,2235,39
2890,1730,6189
4075,3335,2039
3760,2835,5554
4895,3005,4081
4215,3975,0
5035,3810,329
3835,2410,235
3635,2485,6211
4445,2665,287
4685,4085,492
4585,5065,261
3490,2525,800
5380,1970,0
3435,2460,8309
4470,2770,1464
4855,3390,1464
3580,2115,3833
3560,2810,381
4750,4940,0
5645,2140,0
5250,1865,783
5160,4705,11
4725,3285,556
4520,3830,1383
5720,2645,1143
4230,4435,18
3595,2740,981
4130,4190,411
3140,2085,4807
4710,2440,121
5520,2620,740
5100,2900,141
5140,4395,27
4765,3240,394
3880,2720,429
4030,3185,4056
4515,2605,2630
3625,2615,153
4905,4880,22
3075,2350,13
4850,2760,17
4660,4255,153
5085,3765,89
4665,2560,71926
4945,5170,0
2950,2105,0
4620,3965,94
5200,3790,245
5150,3060,10164
4145,4270,0
4725,2950,572
3835,2960,695
4535,4445,90
4690,3900,74
5280,2605,360
4760,1740,0
2980,1760,199
4670,5115,0
3165,3370,17001
4685,4430,0
4540,3915,546
3050,2175,0
4205,2440,2338
4470,2665,4
4855,4150,13
5245,2505,0
5465,1640,0
5275,3135,2660
3050,3485,327
4215,2100,1251
4480,2325,1528
4570,4545,24
4655,3800,31
3080,1820,0
4700,2775,420
5235,2845,1668
5000,3105,1102
4885,1815,51
5680,2360,781
4815,3860,11664
5115,4300,122
4630,4935,0
4580,4205,0
4120,4095,0
5045,5120,0
4460,3985,129
4715,1980,3732
4730,2095,292
4710,1565,67
3085,2010,853
4625,2045,9125
4650,2045,2191
3240,1990,14
5385,2830,4319
3360,2210,2810
4925,3330,484
5325,3865,171
4810,2025,13
5210,3450,6265
3480,2975,1130
2895,2240,516
3980,2420,1288
4210,1910,39
3320,1920,1
4605,2285,14515
5610,2305,298
4390,2615,451
5645,2260,142
2915,2005,19
4055,3360,5189
5240,4080,14
5480,1980,2049
3045,1720,0
2925,2105,1
2875,1710,0
4720,4535,0
3205,1890,0
4355,2515,520
3015,3385,236
4060,2830,2067
4575,1650,1992
2795,1780,0
4385,3145,915
4830,5315,21
3325,2110,0
4300,2930,11575
5875,1585,271
3055,1820,0
3945,2320,3646
4240,2540,13736
5485,2170,0
5140,4300,249
3595,2860,832
5310,3150,232
5175,4785,32
4230,2440,3048
2905,2345,697
2800,2030,621
4950,3330,729
5350,3865,10
5530,2375,0
5130,4640,0
3855,2720,330
4005,3185,6728
5310,4020,440
5150,4400,17
5155,4905,0
4800,3345,111
3065,3560,436
5310,4460,40
4435,3985,92
5505,2375,124
4680,4015,90
4455,2325,46
5075,4975,8
4970,5170,0
2840,1875,0
5565,2100,858
3200,3475,1060
4730,4635,117
5255,2605,275
2955,1760,908
4410,3060,7943
4080,3360,2536
5215,4080,269
3900,2385,2445
4315,3110,2651
5455,1980,9
4545,3235,771
5395,3800,68
2930,2345,332
4550,2705,0
4750,2950,579
5220,3550,267
4560,4445,215
5030,5045,0
2990,1860,0
4580,3335,318
4825,3520,972
4665,3900,32
4635,5015,0
4295,4345,18
3350,2110,652
3520,2300,861
4745,3480,645
4585,3970,36
4765,2370,0
4485,2850,3245
3060,2275,249
4705,2095,1581
3485,2295,5367
4940,4540,214
3615,2515,462
4895,2685,0
3010,1885,128
2870,2065,2
4490,2425,877
5000,4415,12
5545,2450,2121
4940,4980,0
4935,5070,1
1605,1100,0
4510,4180,0
4545,4545,0
4040,3285,389
4545,4105,0
4840,3860,246
4785,5000,0
3025,2175,0
3030,1645,18
3715,2295,63
5335,2655,11
3500,2540,1235
4430,4130,348
4100,3015,2127
3865,2280,292
3310,2035,2
4610,3865,108
5350,2555,141
3570,2685,346
4515,3915,125
3820,2885,2257
4095,3965,0
4330,3010,1542
2805,1775,0
5110,4990,0
5070,5120,0
4880,3390,18680
4500,4620,4
5315,2455,609
3535,2585,370
5320,1925,0
5125,5280,0
5470,2095,601
3650,2615,319
4120,3215,6415
3750,2395,469
5370,2755,20372
4825,2100,21
4600,3090,1076
3815,1890,7307
3060,3585,642
5180,4905,22
4615,3725,265
5200,3350,211
3090,3560,477
4655,4680,2152
2900,1715,42
3735,1840,3147
2845,1850,0
4520,2845,1200
2890,1610,214
5695,2525,39
4355,3395,1188
4655,4015,124
4435,3325,827
4340,2350,151
2885,2140,30
4815,4075,76
4750,1640,53
2815,1875,0
5010,4515,469
4735,4610,43
3370,2310,3385
5560,2125,780
5635,2160,311
5005,5045,0
4850,3520,1288
2940,2005,1470
4285,4245,0
4955,5270,0
5445,2095,1076
5035,5020,0
4525,4345,4
4695,4530,0
4530,3815,96
4470,2115,702
3215,3550,3657
4705,4635,23
4815,3420,13983
4720,1665,0
4215,2540,857
3070,1720,4
5525,2025,196
5475,1740,0
3530,2400,80
3065,2250,60
4400,4270,0
3065,1920,0
5225,2745,206
5250,2745,34
4360,2755,1663
4250,2640,0
4650,2485,21
5005,1960,12363
4505,2505,4802
4780,5025,0
4645,4355,0
3900,2925,1109
3890,2820,692
5245,3275,562
5095,4195,298
5385,4580,6
4375,3045,2858
4095,4090,51
5270,2505,7
4380,2515,3041
5015,5370,0
1600,1125,24
5475,2070,0
3955,2420,181
4965,2625,548
5165,4685,1
3025,3485,0
3585,2760,379
4410,2730,8632
4770,3480,513
4800,2905,7866
4900,2940,7258
4995,3255,1456
4345,2415,7812
